-23.4902 -46.9178 995.99 978581.50 9.788677 9.788527 9.788535
-23.5029 -46.8900 836.19 978614.61 9.788685 9.788536 9.788544
-23.4957 -46.9888 846.95 978616.07 9.788680 9.788531 9.788539
-23.4609 -47.0011 816.69 978619.19 9.788657 9.788508 9.788516
-23.4457 -46.9136 722.61 978637.19 9.788647 9.788498 9.788506
-23.4026 -46.9668 714.99 978641.43 9.788619 9.788470 9.788478
-23.4192 -46.9867 753.50 978631.00 9.788630 9.788481 9.788489
-23.4008 -47.0016 711.60 978640.72 9.788618 9.788468 9.788476
-23.3785 -47.0035 790.40 978621.69 9.788603 9.788454 9.788462
-23.3920 -46.9121 702.49 978643.75 9.788612 9.788463 9.788471
-23.4070 -46.8903 720.41 978639.93 9.788622 9.788472 9.788481
-23.4377 -46.8753 737.32 978636.64 9.788642 9.788493 9.788501
-23.5193 -46.7619 735.07 978638.22 9.788696 9.788547 9.788555
-23.5099 -46.7775 732.50 978637.82 9.788690 9.788540 9.788548
-23.5100 -46.8110 742.34 978634.06 9.788690 9.788540 9.788548
-23.4674 -46.8246 769.16 978628.38 9.788662 9.788512 9.788520
-23.4384 -46.8215 739.24 978633.60 9.788643 9.788493 9.788501
-23.3793 -46.8593 706.14 978638.84 9.788604 9.788454 9.788462
-23.6024 -46.6610 754.73 978642.74 9.788751 9.788601 9.788610
-23.5410 -46.7111 752.69 978636.99 9.788710 9.788561 9.788569
-23.5238 -46.6805 728.64 978638.45 9.788699 9.788549 9.788558
-23.5280 -46.7242 735.42 978639.07 9.788702 9.788552 9.788560
-23.4939 -46.7559 731.88 978639.94 9.788679 9.788530 9.788538
-23.4630 -46.7786 823.10 978619.09 9.788659 9.788509 9.788517
-23.4088 -46.7542 766.20 978632.31 9.788623 9.788474 9.788482
-23.3854 -46.7626 722.70 978634.34 9.788608 9.788458 9.788466
-23.4591 -46.7412 820.24 978617.22 9.788656 9.788507 9.788515
-23.4469 -46.3634 747.52 978636.25 9.788648 9.788499 9.788507
-23.3712 -46.3249 803.78 978620.32 9.788599 9.788449 9.788457
-23.4281 -46.3286 746.28 978636.99 9.788636 9.788486 9.788494
-23.4437 -46.3088 751.42 978636.32 9.788646 9.788497 9.788505
-23.4596 -46.2806 730.91 978640.93 9.788657 9.788507 9.788515
-23.4416 -46.2539 715.29 978643.99 9.788645 9.788495 9.788503
-23.4185 -46.2827 728.55 978641.22 9.788630 9.788480 9.788488
-23.3733 -46.2843 758.91 978632.13 9.788600 9.788450 9.788458
-23.4219 -46.9841 576.66 978668.57 9.788632 9.788482 9.788490
-23.6046 -46.9191 853.12 978615.86 9.788752 9.788603 9.788611
-23.6413 -47.0149 938.00 978599.95 9.788776 9.788627 9.788635
-23.8413 -46.9321 761.27 978658.44 9.788909 9.788760 9.788768
-23.8180 -46.9238 746.92 978658.45 9.788894 9.788745 9.788753
-23.7977 -46.9143 820.58 978641.90 9.788880 9.788731 9.788739
-23.7752 -46.9141 812.45 978641.39 9.788865 9.788716 9.788724
-23.7546 -46.9010 811.90 978639.60 9.788851 9.788702 9.788711
-23.7291 -46.8932 800.32 978639.81 9.788835 9.788686 9.788694
-23.7110 -46.8768 789.74 978640.78 9.788823 9.788674 9.788682
-23.5222 -46.1890 749.03 978639.40 9.788698 9.788548 9.788557
-23.5355 -46.1928 752.80 978642.95 9.788707 9.788557 9.788565
-23.5498 -46.1829 787.03 978639.51 9.788716 9.788567 9.788575
-23.5680 -46.1919 748.46 978650.94 9.788728 9.788579 9.788587
-23.5782 -46.1812 763.60 978649.50 9.788735 9.788585 9.788594
-23.5916 -46.1720 778.57 978648.65 9.788744 9.788594 9.788602
-23.6156 -46.1707 752.37 978654.19 9.788759 9.788610 9.788618
-23.6325 -46.1719 748.68 978654.74 9.788771 9.788621 9.788629
-23.6472 -46.1654 746.63 978653.75 9.788780 9.788631 9.788639
-23.6575 -46.1794 774.84 978647.56 9.788787 9.788638 9.788646
-23.6737 -46.1845 772.41 978648.47 9.788798 9.788649 9.788657
-23.6510 -46.8514 803.72 978631.78 9.788783 9.788634 9.788642
-23.6033 -46.9193 854.05 978615.25 9.788751 9.788602 9.788610
-23.3695 -46.1791 643.20 978660.72 9.788597 9.788448 9.788456
-23.3914 -46.2190 649.00 978660.00 9.788612 9.788462 9.788470
-23.4108 -46.2302 654.00 978658.32 9.788625 9.788475 9.788483
-23.4591 -46.3030 774.00 978633.78 9.788656 9.788507 9.788515
-23.4649 -46.2447 747.00 978638.57 9.788660 9.788511 9.788519
-23.4519 -46.2247 748.00 978637.64 9.788652 9.788502 9.788510
-23.4429 -46.2288 673.00 978653.72 9.788646 9.788496 9.788504
-23.4930 -46.2037 898.00 978608.94 9.788679 9.788529 9.788537
-23.4555 -46.1600 734.00 978640.06 9.788654 9.788504 9.788513
-23.4234 -46.1640 642.00 978658.91 9.788633 9.788483 9.788491
-23.4083 -46.1619 623.00 978664.32 9.788623 9.788473 9.788481
-23.4389 -46.2655 710.80 978645.69 9.788643 9.788493 9.788502
-23.4589 -46.2081 703.00 978647.36 9.788656 9.788507 9.788515
-23.4354 -46.1964 708.00 978646.19 9.788641 9.788491 9.788499
-23.4539 -46.2380 717.00 978645.21 9.788653 9.788503 9.788511
-23.4378 -46.2480 692.20 978649.94 9.788642 9.788493 9.788501
-23.4459 -46.2804 739.00 978640.49 9.788648 9.788498 9.788506
-23.4212 -46.2193 623.00 978663.16 9.788631 9.788482 9.788490
-23.4218 -46.2016 624.00 978661.81 9.788632 9.788482 9.788490
-23.4088 -46.2056 646.40 978659.47 9.788623 9.788474 9.788482
-23.3936 -46.1850 639.00 978661.25 9.788613 9.788464 9.788472
-23.3940 -46.1693 684.40 978653.31 9.788614 9.788464 9.788472
-23.3809 -46.2046 664.00 978656.82 9.788605 9.788455 9.788463
-23.3925 -46.2386 617.20 978665.47 9.788613 9.788463 9.788471
-23.4831 -46.2634 790.00 978629.79 9.788672 9.788523 9.788531
-23.4663 -46.3407 746.30 978638.54 9.788661 9.788512 9.788520
-23.4426 -46.3246 743.00 978639.54 9.788645 9.788496 9.788504
-23.3994 -46.3233 837.00 978616.81 9.788617 9.788467 9.788476
-23.4007 -46.3186 799.00 978631.31 9.788618 9.788468 9.788476
-23.4141 -46.3714 759.00 978632.31 9.788627 9.788477 9.788485
-23.4058 -46.2954 789.80 978628.99 9.788621 9.788472 9.788480
-23.3853 -46.2692 675.30 978652.18 9.788608 9.788458 9.788466
